Date,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Adj Close,TSLA_Volume,Crude_Oil,DJI,Gold,Silver,Nasdaq,S&P,operating_cash_flow,total_revenue,current_assets,current_liabilities,TSLA_Close
2020-12-10,191.456665,209.25,188.779999,209.023331,201249600,46.779999,29999.259766,1833.599976,24.031,12405.80957,3668.100098,5943000.0,31536000.0,26717000.0,28469000.0,209.023331
2020-12-11,205.003326,208.0,198.933334,203.330002,139425000,46.57,30046.369141,1839.800049,24.032,12377.870117,3663.459961,5943000.0,31536000.0,26717000.0,28469000.0,203.330002
2020-12-14,206.333328,214.25,203.399994,213.276672,156121800,46.990002,29861.550781,1828.699951,23.985001,12440.040039,3647.48999,5943000.0,31536000.0,26717000.0,28469000.0,213.276672
2020-12-15,214.426666,215.633331,207.933334,211.083328,135214500,47.619999,30199.310547,1852.300049,24.580999,12595.05957,3694.620117,5943000.0,31536000.0,26717000.0,28469000.0,211.083328
2020-12-16,209.410004,210.833328,201.666672,207.589996,126287400,47.82,30154.539063,1856.099976,24.985001,12658.19043,3701.169922,5943000.0,31536000.0,26717000.0,28469000.0,207.589996
2020-12-17,209.396667,219.606674,206.5,218.633331,168810300,48.360001,30303.369141,1887.199951,26.1,12764.75,3722.47998,5943000.0,31536000.0,26717000.0,28469000.0,218.633331
2020-12-18,222.96666,231.666672,209.513336,231.666672,666378600,49.099998,30179.050781,1885.699951,25.948999,12755.639648,3709.409912,5943000.0,31536000.0,26717000.0,28469000.0,231.666672
2020-12-21,222.080002,222.833328,215.356674,216.619995,174135900,47.740002,30216.449219,1879.199951,26.278,12742.519531,3694.919922,5943000.0,31536000.0,26717000.0,28469000.0,216.619995
2020-12-22,216.0,216.626663,204.743332,213.446671,155148000,47.02,30015.509766,1866.599976,25.434,12807.919922,3687.26001,5943000.0,31536000.0,26717000.0,28469000.0,213.446671
2020-12-23,210.733337,217.166672,207.523331,215.32666,99519000,48.119999,30129.830078,1874.699951,25.823999,12771.110352,3690.01001,5943000.0,31536000.0,26717000.0,28469000.0,215.32666
2020-12-24,214.330002,222.029999,213.666672,220.589996,68596800,48.23,30199.869141,1879.900024,25.811001,12804.730469,3703.060059,5943000.0,31536000.0,26717000.0,28469000.0,220.589996
2020-12-28,224.83667,227.133331,220.266663,221.229996,96835800,47.619999,30403.970703,1877.199951,26.459999,12899.419922,3735.360107,5943000.0,31536000.0,26717000.0,28469000.0,221.229996
2020-12-29,220.333328,223.300003,218.333328,221.996674,68732400,48.0,30335.669922,1879.699951,26.138,12850.219727,3727.040039,5943000.0,31536000.0,26717000.0,28469000.0,221.996674
2020-12-30,224.0,232.199997,222.786667,231.593338,128538000,48.400002,30409.560547,1891.0,26.488001,12870.0,3732.040039,11497000.0,53823000.0,27100000.0,30548000.0,231.593338
2020-12-31,233.330002,239.573334,230.373337,235.223328,148949700,48.52,30606.480469,1893.099976,26.332001,12888.280273,3756.070068,11497000.0,53823000.0,27100000.0,30548000.0,235.223328
2021-01-04,239.820007,248.16333,239.063339,243.256668,145914600,47.619999,30223.890625,1944.699951,27.284,12698.450195,3700.649902,11497000.0,53823000.0,27100000.0,30548000.0,243.256668
2021-01-05,241.220001,246.946671,239.733337,245.036667,96735600,49.93,30391.599609,1952.699951,27.570999,12818.959961,3726.860107,11497000.0,53823000.0,27100000.0,30548000.0,245.036667
2021-01-06,252.830002,258.0,249.699997,251.993332,134100000,50.630001,30829.400391,1906.900024,26.973,12740.790039,3748.139893,11497000.0,53823000.0,27100000.0,30548000.0,251.993332
2021-01-07,259.209991,272.329987,258.399994,272.013336,154496700,50.830002,31041.130859,1912.300049,27.200001,13067.480469,3803.790039,11497000.0,53823000.0,27100000.0,30548000.0,272.013336
2021-01-08,285.333344,294.829987,279.463318,293.339996,225166500,52.240002,31097.970703,1834.099976,24.582001,13201.980469,3824.679932,11497000.0,53823000.0,27100000.0,30548000.0,293.339996
2021-01-11,283.133331,284.809998,267.873322,270.396667,177904800,52.25,31008.689453,1849.599976,25.239,13036.429688,3799.610107,11497000.0,53823000.0,27100000.0,30548000.0,270.396667
2021-01-12,277.0,289.333344,275.779999,283.146667,138812100,53.209999,31068.689453,1842.900024,25.384001,13072.429688,3801.189941,11497000.0,53823000.0,27100000.0,30548000.0,283.146667
2021-01-13,284.253326,286.823334,277.333344,284.803345,99937500,52.91,31060.470703,1853.599976,25.52,13128.950195,3809.840088,11497000.0,53823000.0,27100000.0,30548000.0,284.803345
2021-01-14,281.130005,287.666656,279.583344,281.666656,93798900,53.57,30991.519531,1850.300049,25.746,13112.639648,3795.540039,11497000.0,53823000.0,27100000.0,30548000.0,281.666656
2021-01-15,284.0,286.633331,273.033325,275.386658,116332800,52.360001,30814.259766,1829.300049,24.825001,12998.5,3768.25,11497000.0,53823000.0,27100000.0,30548000.0,275.386658
2021-01-19,279.266663,283.333344,277.666656,281.516663,76101000,52.98,30930.519531,1839.5,25.278999,13197.179688,3798.909912,11497000.0,53823000.0,27100000.0,30548000.0,281.516663
2021-01-20,286.246674,286.5,279.093323,283.483337,76997700,53.240002,31188.380859,1865.900024,25.733999,13457.25,3851.850098,11497000.0,53823000.0,27100000.0,30548000.0,283.483337
2021-01-21,285.0,285.23999,280.473328,281.66333,61563300,53.130001,31176.009766,1865.300049,25.822001,13530.910156,3853.070068,11497000.0,53823000.0,27100000.0,30548000.0,281.66333
2021-01-22,278.103333,282.666656,276.206665,282.213318,60199500,52.27,30996.980469,1855.699951,25.524,13543.05957,3841.469971,11497000.0,53823000.0,27100000.0,30548000.0,282.213318
2021-01-25,285.0,300.133331,279.606659,293.600006,123520200,52.77,30960.0,1854.900024,25.455,13635.990234,3855.360107,11497000.0,53823000.0,27100000.0,30548000.0,293.600006
2021-01-26,297.126678,298.633331,290.533325,294.363342,69394800,52.610001,30937.039063,1850.699951,25.528999,13626.05957,3849.620117,11497000.0,53823000.0,27100000.0,30548000.0,294.363342
2021-01-27,290.116669,297.166656,286.220001,288.053345,82002000,52.849998,30303.169922,1844.900024,25.375999,13270.599609,3750.77002,11497000.0,53823000.0,27100000.0,30548000.0,288.053345
2021-01-28,273.333344,282.666656,267.0,278.476654,79134000,52.34,30603.359375,1837.900024,25.909,13337.160156,3787.379883,11497000.0,53823000.0,27100000.0,30548000.0,278.476654
2021-01-29,276.666656,280.803345,260.033325,264.51001,104972400,52.200001,29982.619141,1847.300049,26.9,13070.69043,3714.23999,11497000.0,53823000.0,27100000.0,30548000.0,264.51001
2021-02-01,271.429993,280.666656,265.186676,279.936676,76174200,53.549999,30211.910156,1860.800049,29.398001,13403.389648,3773.860107,11497000.0,53823000.0,27100000.0,30548000.0,279.936676
2021-02-02,281.559998,293.5,280.733337,290.929993,73038600,54.759998,30687.480469,1830.5,26.384001,13612.780273,3826.310059,11497000.0,53823000.0,27100000.0,30548000.0,290.929993
2021-02-03,292.339996,292.693329,284.353333,284.896667,55030500,55.689999,30723.599609,1832.199951,26.878,13610.540039,3830.169922,11497000.0,53823000.0,27100000.0,30548000.0,284.896667
2021-02-04,285.0,285.5,277.806671,283.329987,47438100,56.23,31055.859375,1788.900024,26.223,13777.740234,3871.73999,11497000.0,53823000.0,27100000.0,30548000.0,283.329987
2021-02-05,281.666656,288.256653,279.656677,284.07666,55699800,56.849998,31148.240234,1810.900024,27.014,13856.299805,3886.830078,11497000.0,53823000.0,27100000.0,30548000.0,284.07666
2021-02-08,289.890015,292.589996,284.916656,287.806671,60485100,57.970001,31385.759766,1831.900024,27.57,13987.639648,3915.590088,11497000.0,53823000.0,27100000.0,30548000.0,287.806671
2021-02-09,285.040009,286.600006,280.583344,283.15332,45473100,58.360001,31375.830078,1835.300049,27.396,14007.700195,3911.22998,11497000.0,53823000.0,27100000.0,30548000.0,283.15332
2021-02-10,281.213318,281.606659,266.67334,268.273346,108648300,58.68,31437.800781,1840.599976,27.073999,13972.530273,3909.879883,11497000.0,53823000.0,27100000.0,30548000.0,268.273346
2021-02-11,270.813324,276.626678,267.243347,270.553345,64868400,58.240002,31430.699219,1824.900024,27.042,14025.769531,3916.379883,11497000.0,53823000.0,27100000.0,30548000.0,270.553345
2021-02-12,267.08667,272.443329,261.776672,272.040009,71304900,59.470001,31458.400391,1821.599976,27.323,14095.469727,3934.830078,11497000.0,53823000.0,27100000.0,30548000.0,272.040009
2021-02-16,272.666656,273.666656,264.146667,265.406677,59406900,60.049999,31522.75,1797.199951,27.319,14047.5,3932.590088,11497000.0,53823000.0,27100000.0,30548000.0,265.406677
2021-02-17,259.696655,266.613342,254.003326,266.049988,77989500,61.139999,31613.019531,1771.099976,27.313999,13965.490234,3931.330078,11497000.0,53823000.0,27100000.0,30548000.0,266.049988
2021-02-18,260.299988,264.896667,258.756653,262.459991,53871300,60.52,31493.339844,1773.400024,27.077,13865.360352,3913.969971,11497000.0,53823000.0,27100000.0,30548000.0,262.459991
2021-02-19,265.0,265.59668,259.123322,260.433319,56874900,59.240002,31494.320313,1775.800049,27.252001,13874.459961,3906.709961,11497000.0,53823000.0,27100000.0,30548000.0,260.433319
2021-02-22,254.213333,256.166656,236.733337,238.166672,111809100,61.490002,31521.689453,1806.699951,28.083,13533.049805,3876.5,11497000.0,53823000.0,27100000.0,30548000.0,238.166672
2021-02-23,220.710007,237.869995,206.333328,232.946671,199820700,61.669998,31537.349609,1804.400024,27.686001,13465.200195,3881.370117,11497000.0,53823000.0,27100000.0,30548000.0,232.946671
2021-02-24,237.28334,248.333328,231.389999,247.339996,110301000,63.220001,31961.859375,1796.400024,27.857,13597.969727,3925.429932,11497000.0,53823000.0,27100000.0,30548000.0,247.339996
2021-02-25,242.050003,245.736664,223.526672,227.406662,117071700,63.529999,31402.009766,1774.400024,27.636999,13119.429688,3829.340088,11497000.0,53823000.0,27100000.0,30548000.0,227.406662
2021-02-26,233.333328,235.566666,219.83667,225.166672,123267600,61.5,30932.369141,1728.099976,26.402,13192.349609,3811.149902,11497000.0,53823000.0,27100000.0,30548000.0,225.166672
2021-03-01,230.036667,239.666672,228.350006,239.476669,81408600,60.639999,31535.509766,1722.5,26.646999,13588.830078,3901.820068,11497000.0,53823000.0,27100000.0,30548000.0,239.476669
2021-03-02,239.426666,240.369995,228.333328,228.813339,71196600,59.75,31391.519531,1733.099976,26.85,13358.790039,3870.290039,11497000.0,53823000.0,27100000.0,30548000.0,228.813339
2021-03-03,229.330002,233.566666,217.236664,217.733337,90624000,61.279999,31270.089844,1715.300049,26.357,12997.75,3819.719971,11497000.0,53823000.0,27100000.0,30548000.0,217.733337
2021-03-04,218.600006,222.816666,200.0,207.146667,197758500,63.830002,30924.140625,1700.199951,25.434,12723.469727,3768.469971,11497000.0,53823000.0,27100000.0,30548000.0,207.146667
2021-03-05,208.686661,209.279999,179.830002,199.316666,268189500,66.089996,31496.300781,1698.0,25.257,12920.150391,3841.939941,11497000.0,53823000.0,27100000.0,30548000.0,199.316666
2021-03-08,200.183334,206.710007,186.263336,187.666672,155361000,65.050003,31802.439453,1677.699951,25.24,12609.160156,3821.350098,11497000.0,53823000.0,27100000.0,30548000.0,187.666672
2021-03-09,202.726669,226.029999,198.403336,224.526672,202569900,64.010002,31832.740234,1716.599976,26.148001,13073.820313,3875.439941,11497000.0,53823000.0,27100000.0,30548000.0,224.526672
2021-03-10,233.433334,239.28334,218.353333,222.686661,181817100,64.440002,32297.019531,1721.5,26.101999,13068.830078,3898.810059,11497000.0,53823000.0,27100000.0,30548000.0,222.686661
2021-03-11,233.133331,234.166672,225.726669,233.199997,108761700,66.019997,32485.589844,1722.300049,26.162001,13398.669922,3939.340088,11497000.0,53823000.0,27100000.0,30548000.0,233.199997
2021-03-12,223.333328,231.626663,222.046661,231.243332,100751400,65.610001,32778.640625,1719.5,25.879999,13319.860352,3943.340088,11497000.0,53823000.0,27100000.0,30548000.0,231.243332
2021-03-15,231.363327,237.726669,228.013336,235.979996,88006800,65.389999,32953.460938,1728.900024,26.253,13459.709961,3968.939941,11497000.0,53823000.0,27100000.0,30548000.0,235.979996
2021-03-16,234.449997,235.973328,223.666672,225.626663,96587100,64.800003,32825.949219,1730.599976,25.974001,13471.570313,3962.709961,11497000.0,53823000.0,27100000.0,30548000.0,225.626663
2021-03-17,218.956665,234.57666,217.003326,233.936661,121117500,64.599998,33015.371094,1726.800049,26.030001,13525.200195,3974.120117,11497000.0,53823000.0,27100000.0,30548000.0,233.936661
2021-03-18,228.096664,229.743332,217.333328,217.720001,99674400,60.0,32862.300781,1732.199951,26.320999,13116.169922,3915.459961,11497000.0,53823000.0,27100000.0,30548000.0,217.720001
2021-03-19,215.53334,219.07666,208.206665,218.289993,128682000,61.419998,32627.970703,1741.400024,26.292,13215.240234,3913.100098,11497000.0,53823000.0,27100000.0,30548000.0,218.289993
2021-03-22,228.196671,233.206665,222.916672,223.333328,118536600,61.549999,32731.199219,1737.800049,25.740999,13377.540039,3940.590088,11497000.0,53823000.0,27100000.0,30548000.0,223.333328
2021-03-23,225.256668,225.933334,219.169998,220.720001,91475700,57.759998,32423.150391,1724.699951,25.200001,13227.700195,3910.52002,11497000.0,53823000.0,27100000.0,30548000.0,220.720001
2021-03-24,222.636673,222.67334,210.036667,210.089996,101385600,61.18,32420.060547,1732.900024,25.201,12961.889648,3889.139893,11497000.0,53823000.0,27100000.0,30548000.0,210.089996
2021-03-25,204.333328,215.166672,203.166672,213.463333,117674700,58.560001,32619.480469,1724.900024,25.021999,12977.679688,3909.52002,11497000.0,53823000.0,27100000.0,30548000.0,213.463333
2021-03-26,213.956665,214.606674,199.963333,206.236664,101558400,60.970001,33072.878906,1732.199951,25.091999,13138.730469,3974.540039,11497000.0,53823000.0,27100000.0,30548000.0,206.236664
2021-03-29,205.213333,205.493332,198.67334,203.763336,85911000,61.560001,33171.371094,1712.099976,24.747,13059.650391,3971.090088,11497000.0,53823000.0,27100000.0,30548000.0,203.763336
2021-03-30,200.583328,212.553329,197.003326,211.873337,118297200,60.549999,33066.960938,1683.900024,24.121,13045.389648,3958.550049,11497000.0,53823000.0,27100000.0,30548000.0,211.873337
2021-03-31,215.539993,224.0,213.703339,222.643326,100011900,59.16,32981.550781,1713.800049,24.517,13246.870117,3972.889893,11497000.0,53823000.0,27100000.0,30548000.0,222.643326
2021-04-01,229.456665,230.806671,219.806671,220.583328,105895200,61.450001,33153.210938,1726.5,24.934999,13480.110352,4019.870117,11497000.0,53823000.0,27100000.0,30548000.0,220.583328
2021-04-05,235.903336,236.053329,228.233337,230.350006,125528400,58.650002,33527.191406,1727.0,24.763,13705.589844,4077.909912,11497000.0,53823000.0,27100000.0,30548000.0,230.350006
2021-04-06,230.100006,232.183334,227.123337,230.539993,84815400,59.330002,33430.238281,1741.5,25.212,13698.379883,4073.939941,11497000.0,53823000.0,27100000.0,30548000.0,230.539993
2021-04-07,229.0,230.460007,222.613327,223.656662,78928200,59.77,33446.261719,1740.099976,25.233,13688.839844,4079.949951,11497000.0,53823000.0,27100000.0,30548000.0,223.656662
2021-04-08,225.793335,229.850006,223.883331,227.933334,71772900,59.599998,33503.570313,1756.800049,25.569,13829.30957,4097.169922,11497000.0,53823000.0,27100000.0,30548000.0,227.933334
2021-04-09,225.92334,226.990005,223.143326,225.67334,64311300,59.32,33800.601563,1743.300049,25.311001,13900.19043,4128.799805,11497000.0,53823000.0,27100000.0,30548000.0,225.67334
2021-04-12,228.566666,234.933334,227.363327,233.993332,87407100,59.700001,33745.398438,1731.199951,24.853001,13850.0,4127.990234,11497000.0,53823000.0,27100000.0,30548000.0,233.993332
2021-04-13,237.566666,254.333328,236.886673,254.106674,133958400,60.18,33677.269531,1746.199951,25.417,13996.099609,4141.589844,11497000.0,53823000.0,27100000.0,30548000.0,254.106674
2021-04-14,256.899994,260.263336,242.676666,244.07666,147052200,63.150002,33730.890625,1734.900024,25.514999,13857.839844,4124.660156,11497000.0,53823000.0,27100000.0,30548000.0,244.07666
2021-04-15,247.699997,247.896667,240.436661,246.28334,83546700,63.459999,34035.988281,1765.400024,25.955999,14038.759766,4170.419922,11497000.0,53823000.0,27100000.0,30548000.0,246.28334
2021-04-16,242.883331,249.803329,241.53334,246.593338,83938500,63.130001,34200.671875,1779.0,26.099001,14052.339844,4185.470215,11497000.0,53823000.0,27100000.0,30548000.0,246.593338
2021-04-19,239.866669,241.800003,230.600006,238.210007,119058600,63.380001,34077.628906,1769.400024,25.830999,13914.769531,4163.259766,11497000.0,53823000.0,27100000.0,30548000.0,238.210007
2021-04-20,239.139999,245.75,236.896667,239.66333,106827000,62.439999,33821.300781,1777.300049,25.834999,13786.269531,4134.939941,11497000.0,53823000.0,27100000.0,30548000.0,239.66333
2021-04-21,234.92334,248.279999,232.666672,248.039993,93646500,61.349998,34137.308594,1792.300049,26.565001,13950.219727,4173.419922,11497000.0,53823000.0,27100000.0,30548000.0,248.039993
2021-04-22,247.166672,251.256668,239.346664,239.896667,106770900,61.43,33815.898438,1781.199951,26.174,13818.410156,4134.97998,11497000.0,53823000.0,27100000.0,30548000.0,239.896667
2021-04-23,239.933334,245.786667,238.486664,243.133331,85110000,62.139999,34043.488281,1777.0,26.077,14016.80957,4180.169922,11497000.0,53823000.0,27100000.0,30548000.0,243.133331
2021-04-26,247.0,249.766663,244.203339,246.066666,93115500,61.91,33981.570313,1779.199951,26.211,14138.780273,4187.620117,11497000.0,53823000.0,27100000.0,30548000.0,246.066666
2021-04-27,239.320007,241.333328,234.449997,234.91333,88311000,62.939999,33984.929688,1778.0,26.412001,14090.219727,4186.720215,11497000.0,53823000.0,27100000.0,30548000.0,234.91333
2021-04-28,232.136673,236.166672,231.199997,231.46666,66813000,63.860001,33820.378906,1773.199951,26.080999,14051.030273,4183.180176,11497000.0,53823000.0,27100000.0,30548000.0,231.46666
2021-04-29,233.169998,234.083328,222.833328,225.666672,86536200,65.010002,34060.359375,1768.099976,26.052999,14082.549805,4211.470215,11497000.0,53823000.0,27100000.0,30548000.0,225.666672
2021-04-30,222.529999,238.490005,222.046661,236.479996,122276100,63.580002,33874.851563,1767.300049,25.853001,13962.679688,4181.169922,11497000.0,53823000.0,27100000.0,30548000.0,236.479996
2021-05-03,234.600006,235.333328,226.833328,228.300003,81129300,64.489998,34113.230469,1791.400024,26.943001,13895.120117,4192.660156,11497000.0,53823000.0,27100000.0,30548000.0,228.300003
2021-05-04,226.313339,227.816666,219.233337,224.53334,89217900,65.690002,34133.03125,1775.800049,26.539,13633.5,4164.660156,11497000.0,53823000.0,27100000.0,30548000.0,224.53334
2021-05-05,227.020004,228.433334,222.446671,223.646667,65705700,65.629997,34230.339844,1784.099976,26.502001,13582.419922,4167.589844,11497000.0,53823000.0,27100000.0,30548000.0,223.646667
2021-05-06,226.919998,227.006668,216.666672,221.179993,83353800,64.709999,34548.53125,1815.5,27.462,13632.839844,4201.620117,11497000.0,53823000.0,27100000.0,30548000.0,221.179993
2021-05-07,221.933334,230.0,220.073334,224.123337,70407600,64.900002,34777.761719,1831.099976,27.462,13752.240234,4232.600098,11497000.0,53823000.0,27100000.0,30548000.0,224.123337
2021-05-10,221.633331,221.683334,209.203339,209.679993,94177200,64.919998,34742.820313,1837.5,27.479,13401.860352,4188.430176,11497000.0,53823000.0,27100000.0,30548000.0,209.679993
2021-05-11,199.746674,209.03334,198.53334,205.733337,139511700,65.279999,34269.160156,1835.900024,27.657,13389.429688,4152.100098,11497000.0,53823000.0,27100000.0,30548000.0,205.733337
2021-05-12,200.830002,206.803329,195.589996,196.630005,101470800,66.080002,33587.660156,1822.599976,27.231001,13031.679688,4063.040039,11497000.0,53823000.0,27100000.0,30548000.0,196.630005
2021-05-13,200.513336,202.153336,186.550003,190.563339,132554700,63.82,34021.449219,1823.800049,27.044001,13124.990234,4112.5,11497000.0,53823000.0,27100000.0,30548000.0,190.563339
2021-05-14,194.470001,197.623337,190.153336,196.580002,100112700,65.370003,34382.128906,1837.900024,27.353001,13429.980469,4173.850098,11497000.0,53823000.0,27100000.0,30548000.0,196.580002
2021-05-17,191.850006,196.57666,187.066666,192.276672,97171200,66.269997,34327.789063,1867.5,28.26,13379.049805,4163.290039,11497000.0,53823000.0,27100000.0,30548000.0,192.276672
2021-05-18,189.333328,198.75,187.793335,192.623337,110491800,65.489998,34060.660156,1867.800049,28.313999,13303.639648,4127.830078,11497000.0,53823000.0,27100000.0,30548000.0,192.623337
2021-05-19,184.183334,188.736664,182.32666,187.820007,118735200,63.360001,33896.039063,1881.300049,28.007999,13299.740234,4115.680176,11497000.0,53823000.0,27100000.0,30548000.0,187.820007
2021-05-20,191.666672,196.28334,190.356674,195.593338,92463300,62.049999,34084.148438,1881.800049,28.052,13535.740234,4159.120117,11497000.0,53823000.0,27100000.0,30548000.0,195.593338
2021-05-21,198.703339,198.893326,193.333328,193.626663,78091800,63.580002,34207.839844,1876.699951,27.473,13470.990234,4155.859863,11497000.0,53823000.0,27100000.0,30548000.0,193.626663
2021-05-24,193.866669,204.82666,191.21666,202.146667,103674300,66.050003,34393.980469,1884.599976,27.886999,13661.169922,4197.049805,11497000.0,53823000.0,27100000.0,30548000.0,202.146667
2021-05-25,202.436661,204.66333,198.570007,201.563339,84017700,66.07,34312.460938,1898.099976,28.037001,13657.169922,4188.129883,11497000.0,53823000.0,27100000.0,30548000.0,201.563339
2021-05-26,202.520004,208.723328,200.5,206.376663,85917900,66.209999,34323.050781,1901.300049,27.853001,13738.0,4195.990234,11497000.0,53823000.0,27100000.0,30548000.0,206.376663
2021-05-27,206.746674,210.376663,205.403336,210.28334,79111800,66.849998,34464.640625,1895.699951,27.919001,13736.280273,4200.879883,11497000.0,53823000.0,27100000.0,30548000.0,210.28334
2021-05-28,209.5,211.863327,207.460007,208.406662,68211000,66.32,34529.449219,1902.5,27.993,13748.740234,4204.109863,11497000.0,53823000.0,27100000.0,30548000.0,208.406662
2021-06-01,209.266663,211.266663,206.850006,207.96666,54254700,67.720001,34575.308594,1902.900024,28.083,13736.480469,4202.040039,11497000.0,53823000.0,27100000.0,30548000.0,207.96666
2021-06-02,206.710007,207.786667,199.713333,201.706665,69908400,68.830002,34600.378906,1907.5,28.186001,13756.330078,4208.120117,11497000.0,53823000.0,27100000.0,30548000.0,201.706665
2021-06-03,200.600006,201.516663,190.406662,190.946671,90335700,68.809998,34577.039063,1871.199951,27.459999,13614.509766,4192.850098,11497000.0,53823000.0,27100000.0,30548000.0,190.946671
2021-06-04,193.236664,200.203339,192.399994,199.683334,72110700,69.620003,34756.390625,1889.800049,27.879,13814.490234,4229.890137,11497000.0,53823000.0,27100000.0,30548000.0,199.683334
2021-06-07,197.276672,203.333328,194.293335,201.710007,67631100,69.230003,34630.238281,1896.800049,28.000999,13881.719727,4226.52002,11497000.0,53823000.0,27100000.0,30548000.0,201.710007
2021-06-08,207.669998,207.696671,198.5,201.196671,78160200,70.050003,34599.820313,1892.199951,27.715,13924.910156,4227.259766,11497000.0,53823000.0,27100000.0,30548000.0,201.196671
2021-06-09,200.723328,203.929993,199.210007,199.593338,49753800,69.959999,34447.140625,1893.199951,27.985001,13911.75,4219.549805,11497000.0,53823000.0,27100000.0,30548000.0,199.593338
2021-06-10,201.293335,205.529999,200.166672,203.373337,71758800,70.290001,34466.238281,1894.199951,28.014999,14020.330078,4239.180176,11497000.0,53823000.0,27100000.0,30548000.0,203.373337
2021-06-11,203.410004,204.186661,200.506668,203.296661,48615900,70.910004,34479.601563,1877.400024,28.131001,14069.419922,4247.439941,11497000.0,53823000.0,27100000.0,30548000.0,203.296661
2021-06-14,204.07666,208.496674,203.059998,205.896667,61272000,70.879997,34393.75,1864.0,28.024,14174.139648,4255.149902,11497000.0,53823000.0,27100000.0,30548000.0,205.896667
2021-06-15,205.563339,205.596664,199.410004,199.786667,53292300,72.120003,34299.328125,1854.5,27.679001,14072.860352,4246.589844,11497000.0,53823000.0,27100000.0,30548000.0,199.786667
2021-06-16,199.179993,202.833328,197.833328,201.623337,66432300,72.150002,34033.671875,1859.5,27.799999,14039.679688,4223.700195,11497000.0,53823000.0,27100000.0,30548000.0,201.623337
2021-06-17,200.630005,207.156662,200.446671,205.53334,68104200,71.040001,33823.449219,1773.800049,25.844,14161.349609,4221.859863,11497000.0,53823000.0,27100000.0,30548000.0,205.53334
2021-06-18,204.456665,209.449997,203.933334,207.770004,73682700,71.639999,33290.078125,1767.900024,25.958,14030.379883,4166.450195,11497000.0,53823000.0,27100000.0,30548000.0,207.770004
2021-06-21,208.160004,210.463333,202.960007,206.943329,74438100,73.660004,33876.96875,1781.800049,26.014999,14141.480469,4224.790039,11497000.0,53823000.0,27100000.0,30548000.0,206.943329
2021-06-22,206.083328,209.523331,205.166672,207.903336,57476700,73.059998,33945.578125,1776.300049,25.848,14253.269531,4246.439941,11497000.0,53823000.0,27100000.0,30548000.0,207.903336
2021-06-23,210.666672,219.066666,210.013336,218.856674,93297600,73.080002,33874.238281,1782.300049,26.108,14271.730469,4241.839844,11497000.0,53823000.0,27100000.0,30548000.0,218.856674
2021-06-24,224.996674,232.539993,222.536667,226.606674,137947200,73.300003,34196.820313,1775.599976,26.047001,14369.709961,4266.490234,11497000.0,53823000.0,27100000.0,30548000.0,226.606674
2021-06-25,229.860001,231.270004,222.899994,223.956665,97490100,74.050003,34433.839844,1776.599976,26.082001,14360.389648,4280.700195,11497000.0,53823000.0,27100000.0,30548000.0,223.956665
2021-06-28,223.880005,231.566666,223.440002,229.573334,64884600,72.910004,34283.269531,1779.599976,26.218,14500.509766,4290.609863,11497000.0,53823000.0,27100000.0,30548000.0,229.573334
2021-06-29,228.21666,229.169998,225.296661,226.919998,52143900,72.980003,34292.289063,1762.800049,25.872,14528.330078,4291.799805,11497000.0,53823000.0,27100000.0,30548000.0,226.919998
2021-06-30,226.589996,230.936661,226.046661,226.566666,56774700,73.470001,34502.511719,1770.800049,26.165001,14503.950195,4297.5,11497000.0,53823000.0,27100000.0,30548000.0,226.566666
2021-07-01,227.973328,229.330002,224.266663,225.973328,55903500,75.230003,34633.53125,1775.900024,26.075001,14522.379883,4319.939941,11497000.0,53823000.0,27100000.0,30548000.0,225.973328
2021-07-02,226.32666,233.333328,224.419998,226.300003,81163500,75.160004,34786.351563,1782.599976,26.481001,14639.330078,4352.339844,11497000.0,53823000.0,27100000.0,30548000.0,226.300003
2021-07-06,227.236664,228.0,217.133331,219.860001,69853500,73.370003,34577.371094,1793.5,26.153999,14663.639648,4343.540039,11497000.0,53823000.0,27100000.0,30548000.0,219.860001
2021-07-07,221.42334,221.899994,212.773331,214.883331,56376000,72.199997,34681.789063,1801.5,26.110001,14665.05957,4358.129883,11497000.0,53823000.0,27100000.0,30548000.0,214.883331
2021-07-08,209.456665,218.143326,206.820007,217.603333,68319900,72.940002,34421.929688,1799.599976,25.966999,14559.780273,4320.819824,11497000.0,53823000.0,27100000.0,30548000.0,217.603333
2021-07-09,217.726669,219.636673,214.896667,218.983337,54421500,74.559998,34870.160156,1810.0,26.211,14701.919922,4369.549805,11497000.0,53823000.0,27100000.0,30548000.0,218.983337
2021-07-12,220.733337,229.080002,220.720001,228.566666,77781000,74.099998,34996.179688,1805.5,26.216999,14733.240234,4384.629883,11497000.0,53823000.0,27100000.0,30548000.0,228.566666
2021-07-13,228.773331,231.093338,222.100006,222.846664,62898300,75.25,34888.789063,1809.400024,26.115,14677.650391,4369.209961,11497000.0,53823000.0,27100000.0,30548000.0,222.846664
2021-07-14,223.583328,226.203339,217.613327,217.793335,64923600,73.129997,34933.230469,1824.300049,26.246,14644.950195,4374.299805,11497000.0,53823000.0,27100000.0,30548000.0,217.793335
2021-07-15,219.463333,222.046661,212.626663,216.866669,60628800,71.650002,34987.019531,1828.400024,26.375,14543.129883,4360.029785,11497000.0,53823000.0,27100000.0,30548000.0,216.866669
